user,login_attempt_count,failed_login_count,success_login_count,unique_ip_count,unique_country_count,unique_device_count,avg_login_hour,std_login_hour,first_login_time,last_login_time,failed_login_ratio,activity_span_hours,login_rate_per_hour,ip_entropy,country_entropy,device_entropy
user_140038,12,1,11,1,1,1,18.083333333333332,3.0289011909011534,2020-02-08 14:08:43,2020-02-16 21:55:49,0.08333333333333333,199.785,0.05976542072365964,0.0,0.0,0.0
user_140286,15,1,14,2,1,3,14.4,2.667261838343907,2020-02-08 14:20:03,2020-02-16 11:35:39,0.06666666666666667,189.26,0.07883948281299274,0.5665095036675153,0.0,1.1033074042797488
user_140291,10,4,6,1,1,1,14.0,0.0,2020-02-08 14:20:14,2020-02-08 14:41:35,0.4,0.35583333333333333,7.375537799631222,0.0,0.0,0.0
user_14064,11,0,11,1,1,1,13.909090909090908,4.742458127480841,2020-02-03 19:05:11,2020-02-16 20:12:24,0.0,313.1202777777778,0.03501843331420289,0.0,0.0,0.0
user_141257,11,11,0,1,1,1,17.636363636363637,2.540579747724022,2020-02-08 15:03:04,2020-02-12 20:19:30,1.0,101.27388888888889,0.10755433395077488,0.0,0.0,0.0
user_141506,11,3,8,4,1,1,15.0,0.8944271909999159,2020-02-08 15:13:15,2020-02-14 17:14:47,0.2727272727272727,146.02555555555554,0.07481692525109014,1.2776134310483354,0.0,0.0
user_141710,10,10,0,3,1,2,17.8,2.6583202716502514,2020-02-08 15:21:53,2020-02-11 15:17:24,1.0,71.92527777777778,0.1371266631369248,1.1567796451189545,0.0,0.8812908963453026
user_14179,10,1,9,1,1,1,19.4,1.264911064067352,2020-02-03 19:08:33,2020-02-03 23:05:05,0.1,3.942222222222222,2.023381294964029,0.0,0.0,0.0
user_141839,14,7,7,5,1,3,13.142857142857142,4.4868550379824095,2020-02-08 15:27:55,2020-02-14 12:06:08,0.5,140.63694444444445,0.09884426732667441,2.0202441999402807,0.0,1.0949143140840125
user_142877,10,5,5,1,1,2,16.0,0.0,2020-02-08 16:16:54,2020-02-08 16:31:02,0.5,0.23555555555555555,8.093525179856115,0.0,0.0,0.4689955907038912
user_142893,18,1,17,3,1,1,14.166666666666666,6.070662334249088,2020-02-08 16:17:47,2020-02-11 01:31:33,0.05555555555555555,57.22944444444445,0.309121960062206,1.2516291630597378,0.0,0.0
user_142899,20,1,19,3,1,1,16.9,0.7880689256524122,2020-02-08 16:17:59,2020-02-08 18:20:45,0.05,2.046111111111111,6.565748677731169,1.1411535235512205,0.0,0.0
user_143027,12,5,7,2,1,1,9.333333333333334,4.923659639173309,2020-02-08 16:23:53,2020-02-10 06:34:42,0.4166666666666667,38.180277777777775,0.3062765421945565,0.9182958311690995,0.0,0.0
user_14316,12,3,9,1,1,1,17.5,1.5666989036012806,2020-02-03 19:13:29,2020-02-04 16:47:05,0.25,21.56,0.5319148936170213,0.0,0.0,0.0
user_143186,10,0,10,3,1,1,14.3,1.251665557034572,2020-02-08 16:30:44,2020-02-14 14:07:49,0.0,141.61805555555554,0.07011734917466038,1.3709505901265835,0.0,0.0
user_14319,10,0,10,4,1,1,14.7,5.375872022286245,2020-02-03 19:13:37,2020-02-15 12:02:19,0.0,280.81166666666667,0.03548469131275615,1.5709505886838886,0.0,0.0
user_144004,17,9,8,1,1,2,15.941176470588236,2.585309174820637,2020-02-08 17:06:02,2020-02-14 18:57:18,0.5294117647058824,145.85444444444445,0.11576088190120225,0.0,0.0,0.7871265833158789
user_14471,17,0,17,1,1,1,18.470588235294116,5.87492177670077,2020-02-03 19:18:58,2020-02-16 21:11:13,0.0,313.87083333333334,0.05399039288597176,0.0,0.0,0.0
user_144988,10,0,10,2,1,2,14.8,6.779052703405953,2020-02-08 17:45:07,2020-02-11 22:02:11,0.0,76.28444444444445,0.12939214445914082,0.9709505915692787,0.0,0.4689955907038912
user_145272,10,0,10,3,1,2,14.0,4.216370213557839,2020-02-08 17:57:30,2020-02-14 14:04:37,0.0,140.1186111111111,0.07086237542492821,1.2954618399102367,0.0,0.4689955907038912
user_145434,10,1,9,4,1,2,17.2,1.398411797560202,2020-02-08 18:07:00,2020-02-16 15:35:03,0.1,189.4675,0.052502395421791116,1.921928089116582,0.0,0.8812908963453026
user_146659,10,8,2,1,1,1,19.0,0.0,2020-02-08 19:13:45,2020-02-08 19:58:45,0.8,0.75,5.714285714285714,0.0,0.0,0.0
user_146700,17,14,3,1,1,1,18.176470588235293,0.3929526239966872,2020-02-08 19:15:41,2020-02-11 18:49:44,0.8235294117647058,71.5675,0.23426465015330555,0.0,0.0,0.0
user_146983,15,3,12,1,1,1,14.4,5.096217084409628,2020-02-08 19:31:55,2020-02-09 10:04:13,0.2,14.538333333333334,0.9653544996245843,0.0,0.0,0.0
user_147086,12,5,7,2,1,1,17.25,0.621581560508061,2020-02-08 19:38:15,2020-02-09 18:10:26,0.4166666666666667,22.53638888888889,0.5098488156636886,0.41381684741824376,0.0,0.0
user_14734,13,1,12,4,1,1,14.23076923076923,3.811251897427016,2020-02-03 19:27:18,2020-02-17 10:33:17,0.07692307692307693,327.0997222222222,0.0396220999882319,1.738149327422086,0.0,0.0
user_147829,14,1,13,1,1,1,18.642857142857142,4.533756175065556,2020-02-08 20:28:07,2020-02-09 12:31:57,0.07142857142857142,16.06388888888889,0.8204460361386944,0.0,0.0,0.0
user_1480,25,0,25,1,1,1,15.36,3.935733730830885,2020-02-03 13:20:14,2020-02-16 19:51:44,0.0,318.525,0.07824113919098663,0.0,0.0,0.0
user_148491,24,2,22,4,2,1,13.041666666666666,7.067864609974325,2020-02-08 21:14:16,2020-02-16 12:13:04,0.08333333333333333,182.98,0.13044896184367866,1.4135819141814296,0.9544340000395749,0.0
user_148895,10,1,9,2,1,1,15.9,7.1250730990402245,2020-02-08 21:49:19,2020-02-11 08:53:06,0.1,59.06305555555556,0.1664916962266507,0.4689955907038912,0.0,0.0
user_149311,10,3,7,1,1,2,19.6,2.065591117977289,2020-02-08 22:27:33,2020-02-10 18:46:23,0.3,44.31388888888889,0.22068289094587137,0.0,0.0,0.9709505915692787
user_149343,30,1,29,6,1,2,13.166666666666666,4.6318487657204175,2020-02-08 22:30:39,2020-02-17 09:26:12,0.03333333333333333,202.92583333333334,0.14711230798778968,2.0150610035469,0.0,0.9967916290962466
user_149494,10,1,9,1,1,1,16.5,3.8078865529319543,2020-02-08 22:47:05,2020-02-10 15:28:33,0.1,40.69111111111111,0.23985928255423483,0.0,0.0,0.0
user_149702,21,1,20,4,1,2,15.19047619047619,3.2805342189809212,2020-02-08 23:17:45,2020-02-12 08:44:27,0.047619047619047616,81.445,0.25471526472193584,1.280019967660778,0.0,0.9852281331488615
user_14977,23,5,18,2,1,1,18.52173913043478,1.8057877962865374,2020-02-03 19:35:01,2020-02-15 18:55:21,0.21739130434782608,287.3388888888889,0.07976724918595017,0.25801866577942545,0.0,0.0
user_150259,63,63,0,4,2,1,4.079365079365079,3.153603097030378,2020-02-09 01:45:19,2020-02-13 02:34:31,1.0,96.82,0.6440400736045799,0.43639198261249146,0.11759466277347476,0.0
user_15052,10,2,8,2,1,2,17.5,4.85912657903775,2020-02-03 19:37:32,2020-02-17 08:09:13,0.2,324.52805555555557,0.030719318440721528,0.4689955907038912,0.0,0.9709505915692787
user_15053,16,0,16,3,1,1,14.75,5.221749387577564,2020-02-03 19:37:32,2020-02-17 03:04:36,0.0,319.4511111111111,0.04992961311484504,1.0612781201310477,0.0,0.0
user_150653,24,4,20,3,1,1,7.333333333333333,3.8860583211478334,2020-02-09 03:12:27,2020-02-12 10:31:47,0.16666666666666666,79.32222222222222,0.29879651404066954,1.0434356919937917,0.0,0.0
user_151045,20,2,18,2,1,1,8.2,5.872325819155115,2020-02-09 04:23:14,2020-02-12 16:16:19,0.1,83.88472222222222,0.2356136590474009,0.9340680524901008,0.0,0.0
user_15110,22,1,21,3,1,1,10.5,4.469473176582501,2020-02-03 19:39:39,2020-02-16 15:19:32,0.045454545454545456,307.6647222222222,0.07127474705114233,1.3485878916843372,0.0,0.0
user_151177,21,1,20,4,1,1,11.952380952380953,4.306694677780055,2020-02-09 04:45:08,2020-02-14 10:43:09,0.047619047619047616,125.96694444444445,0.1653973803330263,1.6909338001889058,0.0,0.0
user_151356,17,2,15,3,1,1,12.058823529411764,6.087595874350708,2020-02-09 05:10:39,2020-02-14 17:25:47,0.11764705882352941,132.25222222222223,0.12757760971257515,1.4020813984279465,0.0,0.0
user_151418,13,2,11,5,1,1,11.153846153846153,6.618737969408692,2020-02-09 05:21:25,2020-02-17 07:19:24,0.15384615384615385,193.9663888888889,0.06667815962580445,1.9143411763988767,0.0,0.0
user_151448,12,1,11,4,1,1,13.416666666666666,6.126816366423819,2020-02-09 05:26:26,2020-02-13 20:54:03,0.08333333333333333,111.46027777777778,0.1067043425209395,1.9591479112564647,0.0,0.0
user_151475,17,0,17,1,1,1,5.0,0.0,2020-02-09 05:31:00,2020-02-09 05:46:19,0.0,0.25527777777777777,13.542819207789334,0.0,0.0,0.0
user_151760,12,2,10,1,1,1,6.0,0.0,2020-02-09 06:09:26,2020-02-09 06:40:49,0.16666666666666666,0.5230555555555556,7.878898413277403,0.0,0.0,0.0
user_151832,12,1,11,3,1,1,9.583333333333334,3.579190699111471,2020-02-09 06:20:43,2020-02-10 15:25:16,0.08333333333333333,33.075833333333335,0.3521557310899709,1.5545851650097142,0.0,0.0
user_152062,16,4,12,1,1,1,7.1875,1.3275918047351754,2020-02-09 06:47:39,2020-02-09 09:27:06,0.25,2.6575,4.374572795625427,0.0,0.0,0.0
user_152094,89,89,0,3,1,1,9.089887640449438,6.18399776813695,2020-02-09 06:51:09,2020-02-12 10:02:21,1.0,75.18666666666667,1.1681834091704586,1.2148959377141522,0.0,0.0
user_152417,16,10,6,2,1,1,12.375,3.8965796967768216,2020-02-09 07:28:41,2020-02-14 11:53:04,0.625,124.40638888888888,0.12758520631812575,0.6962122572397558,0.0,0.0
user_15277,20,0,20,5,1,2,9.15,3.7735227154756243,2020-02-03 19:45:13,2020-02-17 10:21:55,0.0,326.6116666666667,0.0610478869800119,1.2917601409674986,0.0,0.9927744511024181
user_152826,21,2,19,2,1,1,11.714285714285714,6.262131084086767,2020-02-09 08:04:59,2020-02-15 07:30:41,0.09523809523809523,143.42833333333334,0.14540083316985355,0.863120565681241,0.0,0.0
user_15289,16,16,0,5,1,1,16.625,3.263433774416144,2020-02-03 19:45:35,2020-02-16 19:01:55,1.0,311.27222222222224,0.051237346332437865,1.6737949334819233,0.0,0.0
user_153092,11,5,6,1,1,1,14.090909090909092,3.832872172524032,2020-02-09 08:23:20,2020-02-14 19:46:21,0.45454545454545453,131.38361111111112,0.0830918563685921,0.0,0.0,0.0
user_153125,11,7,4,6,2,1,12.363636363636363,6.652408996337001,2020-02-09 08:26:04,2020-02-13 06:06:55,0.6363636363636364,93.68083333333334,0.11617979703741517,2.4817145643299026,0.8453509337370464,0.0
user_153253,19,9,10,5,1,1,6.0,1.855921454276674,2020-02-09 08:34:23,2020-02-11 03:51:49,0.47368421052631576,43.29055555555556,0.4289853618152854,2.0762893520806345,0.0,0.0
user_15330,51,1,50,11,1,2,14.431372549019608,5.848948288233652,2020-02-03 19:46:52,2020-02-12 15:42:17,0.0196078431372549,211.92361111111111,0.23952252046573824,2.697472201911301,0.0,0.997502543483725
user_153554,39,11,28,3,1,1,9.41025641025641,3.3695068256813316,2020-02-09 08:51:54,2020-02-10 15:30:10,0.28205128205128205,30.637777777777778,1.2327035189997892,1.4406868776683308,0.0,0.0
user_15387,10,2,8,1,1,1,19.3,0.483045891539648,2020-02-03 19:48:36,2020-02-03 20:05:51,0.2,0.2875,7.766990291262135,0.0,0.0,0.0
user_154079,20,9,11,4,1,1,6.9,2.6337885460422137,2020-02-09 09:20:00,2020-02-10 07:07:09,0.45,21.785833333333333,0.8777383608236112,1.336160248603032,0.0,0.0
user_154123,14,5,9,4,3,2,15.928571428571429,4.890560542267361,2020-02-09 09:22:14,2020-02-15 08:33:45,0.35714285714285715,143.19194444444443,0.0970928026107176,1.4838317010739088,1.1488348499528316,0.99999999711461
user_154468,14,0,14,2,1,1,14.928571428571429,2.017778127403648,2020-02-09 09:41:33,2020-02-14 17:10:21,0.0,127.48,0.10896637608966375,0.99999999711461,0.0,0.0
user_15455,10,2,8,5,1,3,17.9,3.1780497164141406,2020-02-03 19:50:52,2020-02-06 20:39:21,0.2,72.80805555555555,0.13548656613061658,2.1709505872411934,0.0,1.2954618399102367
user_154631,24,1,23,8,1,1,7.458333333333333,2.0211741457717673,2020-02-09 09:52:04,2020-02-16 05:24:13,0.041666666666666664,163.53583333333333,0.1458648825230573,2.671789699142361,0.0,0.0
user_154748,12,12,0,6,1,1,13.916666666666666,5.367551216393381,2020-02-09 09:58:19,2020-02-14 20:03:52,1.0,130.0925,0.09153841752960695,2.3553885335513636,0.0,0.0
user_154797,18,1,17,5,1,2,10.11111111111111,1.3672165321380638,2020-02-09 10:01:19,2020-02-10 05:49:47,0.05555555555555555,19.807777777777776,0.8650611416671117,1.9523612741791907,0.0,0.7642045036232302
user_154813,26,6,20,2,1,1,10.846153846153847,1.007662947311558,2020-02-09 10:02:00,2020-02-09 12:39:47,0.23076923076923078,2.629722222222222,7.163082574424122,0.5159469271220574,0.0,0.0
user_155319,15,2,13,3,1,1,13.866666666666667,6.490285781366606,2020-02-09 10:25:00,2020-02-14 21:44:09,0.13333333333333333,131.31916666666666,0.11336226170307905,1.272905590991971,0.0,0.0
user_155569,14,8,6,1,1,1,9.642857142857142,3.0535513462484665,2020-02-09 10:37:31,2020-02-17 08:45:45,0.5714285714285714,190.13722222222222,0.07324580653224705,0.0,0.0,0.0
user_155661,12,1,11,2,1,1,11.166666666666666,1.80067327475704,2020-02-09 10:42:04,2020-02-15 10:08:25,0.08333333333333333,143.43916666666667,0.08307995869079832,0.8112781215737428,0.0,0.0
user_155736,17,6,11,1,1,1,10.058823529411764,0.242535625036333,2020-02-09 10:45:14,2020-02-09 11:06:17,0.35294117647058826,0.35083333333333333,12.584824182603331,0.0,0.0,0.0
user_156037,12,1,11,2,1,1,9.416666666666666,1.505042031024887,2020-02-09 10:59:50,2020-02-16 08:55:27,0.08333333333333333,165.92694444444444,0.07188773532000858,0.99999999711461,0.0,0.0
user_157157,13,1,12,7,1,2,11.76923076923077,3.059244082935253,2020-02-09 11:50:57,2020-02-17 08:19:36,0.07692307692307693,188.4775,0.06860972938739428,2.188787057703517,0.0,0.8904916373341012
user_157497,14,14,0,1,1,1,11.785714285714286,0.4258153136263197,2020-02-09 12:05:18,2020-02-10 11:19:50,1.0,23.24222222222222,0.5775048125401046,0.0,0.0,0.0
user_15782,13,1,12,3,1,1,15.923076923076923,3.200560848287335,2020-02-03 20:01:04,2020-02-16 17:08:38,0.07692307692307693,309.12611111111113,0.04191843103253694,1.5766212157794062,0.0,0.0
user_158009,13,6,7,3,1,1,12.307692307692308,1.109400392450458,2020-02-09 12:28:25,2020-02-09 16:45:57,0.46153846153846156,4.292222222222223,2.4564350199454124,1.1401156741865242,0.0,0.0
user_158204,11,11,0,1,1,2,11.545454545454545,1.0357254813546264,2020-02-09 12:37:27,2020-02-10 12:00:16,1.0,23.380277777777778,0.45118435894222336,0.0,0.0,0.9456603017152501
user_158508,11,0,11,7,1,1,10.545454545454545,4.25120303828543,2020-02-09 12:51:01,2020-02-15 13:06:11,0.0,144.25277777777777,0.07573004914803695,2.404009747225994,0.0,0.0
user_158778,15,1,14,3,1,2,15.2,4.6012420683363935,2020-02-09 13:02:16,2020-02-16 15:43:28,0.06666666666666667,170.68666666666667,0.08736846192676581,1.3382689237483794,0.0,0.7219280920019722
user_159129,13,0,13,5,1,1,11.461538461538462,2.0254787341673333,2020-02-09 13:17:50,2020-02-17 10:16:21,0.0,188.9752777777778,0.06842995652943146,2.1996877875178527,0.0,0.0
user_159361,14,2,12,4,1,1,12.642857142857142,3.692135985018446,2020-02-09 13:26:50,2020-02-10 00:28:51,0.14285714285714285,11.033611111111112,1.1634080469056576,1.2916919913672793,0.0,0.0
user_159463,13,2,11,2,1,1,13.076923076923077,1.8912755158683456,2020-02-09 13:31:09,2020-02-10 07:25:55,0.15384615384615385,17.912777777777777,0.6873659783215346,0.3912435607438656,0.0,0.0
user_159498,11,3,8,2,1,2,12.181818181818182,2.7136021011998728,2020-02-09 13:32:33,2020-02-10 04:14:39,0.2727272727272727,14.701666666666666,0.700562572975268,0.43949698403612325,0.0,0.43949698403612325
user_159808,10,5,5,2,1,1,16.6,3.0983866769659336,2020-02-09 13:45:31,2020-02-09 19:52:12,0.5,6.1113888888888885,1.4061950705050585,0.9709505915692787,0.0,0.0
user_159845,12,6,6,5,1,1,12.416666666666666,2.0207259421636903,2020-02-09 13:46:59,2020-02-14 06:23:45,0.5,112.61277777777778,0.10562192241678606,1.7806721223074118,0.0,0.0
user_159945,13,0,13,4,1,1,7.6923076923076925,5.297556282296826,2020-02-09 13:51:07,2020-02-10 06:03:13,0.0,16.201666666666668,0.7557407227981784,1.3520300959871727,0.0,0.0
user_1600,18,2,16,2,1,1,10.38888888888889,2.6819415462527036,2020-02-03 13:23:31,2020-02-16 10:22:18,0.1111111111111111,308.9797222222222,0.05806831450444339,0.9182958311690995,0.0,0.0
user_160346,18,4,14,1,1,2,13.666666666666666,1.4142135623730951,2020-02-09 14:10:20,2020-02-10 08:40:25,0.2222222222222222,18.50138888888889,0.9230111815397763,0.0,0.0,0.7642045036232302
user_160388,12,0,12,5,1,2,15.25,2.9886147596868655,2020-02-09 14:12:33,2020-02-10 11:22:23,0.0,21.163888888888888,0.5414212307306681,1.9591479098137694,0.0,0.9798687537657627
user_161118,10,2,8,2,1,1,14.2,0.42163702135578407,2020-02-09 14:41:07,2020-02-09 15:25:43,0.2,0.7433333333333333,5.736137667304016,0.9709505915692787,0.0,0.0
user_16119,11,0,11,2,1,1,11.454545454545455,4.590504032535782,2020-02-03 20:13:46,2020-02-14 09:48:04,0.0,253.57166666666666,0.04320983612996995,0.8453509337370464,0.0,0.0
user_16126,16,0,16,6,1,2,12.375,4.425306015783918,2020-02-03 20:14:11,2020-02-16 14:30:17,0.0,306.2683333333333,0.052071750532921825,2.077819522458613,0.0,0.5435644403142064
user_16134,11,0,11,1,1,1,19.90909090909091,1.5135749373285392,2020-02-03 20:14:30,2020-02-15 20:33:51,0.0,288.3225,0.038019856734267124,0.0,0.0,0.0
user_161451,12,7,5,3,1,1,17.333333333333332,1.556997888323047,2020-02-09 14:54:03,2020-02-09 18:33:37,0.5833333333333334,3.6594444444444445,2.5754143317038274,1.0408520786446702,0.0,0.0
user_16216,21,2,19,2,1,1,16.80952380952381,0.8728715609439693,2020-02-03 20:17:21,2020-02-12 16:42:27,0.09523809523809523,212.41833333333332,0.09839829442956323,0.2761954247625491,0.0,0.0
user_162193,10,5,5,2,1,1,12.9,3.3813212407775355,2020-02-09 15:26:57,2020-02-12 08:48:48,0.5,65.36416666666666,0.15068372741313713,0.8812908963453026,0.0,0.0
user_162401,14,4,10,1,1,1,15.714285714285714,0.46880723093849647,2020-02-09 15:34:13,2020-02-09 16:57:36,0.2857142857142857,1.3897222222222223,5.858421480878763,0.0,0.0,0.0
user_162404,13,1,12,2,1,1,15.0,0.0,2020-02-09 15:34:21,2020-02-09 15:49:33,0.07692307692307693,0.25333333333333335,10.372340425531915,0.6193821917933737,0.0,0.0
user_163067,11,4,7,3,1,1,14.090909090909092,1.5135749373285388,2020-02-09 16:01:17,2020-02-10 15:28:08,0.36363636363636365,23.4475,0.44994375703037115,1.2406705273486032,0.0,0.0
user_163322,11,0,11,2,1,1,16.181818181818183,0.6030226891555269,2020-02-09 16:13:03,2020-02-10 18:46:32,0.0,26.558055555555555,0.39915733451602176,0.43949698403612325,0.0,0.0
user_16336,17,5,12,1,1,2,16.823529411764707,5.603963933208878,2020-02-03 20:21:10,2020-02-11 16:36:21,0.29411764705882354,188.25305555555556,0.08982681917655813,0.0,0.0,0.7871265833158789
user_163670,20,0,20,5,1,1,16.5,1.638356043818251,2020-02-09 16:27:47,2020-02-11 17:57:19,0.0,49.492222222222225,0.3961006095548269,1.9772354381948327,0.0,0.0
user_164111,11,0,11,5,1,1,11.818181818181818,5.036232357987106,2020-02-09 16:47:07,2020-02-14 06:53:59,0.0,110.11444444444444,0.09899703008909733,2.1180782021362337,0.0,0.0
user_164312,16,7,9,1,1,1,13.5,3.0983866769659327,2020-02-09 16:54:11,2020-02-17 06:57:26,0.4375,182.05416666666667,0.0874058225024469,0.0,0.0,0.0
user_164558,23,16,7,10,1,1,13.217391304347826,4.242174846800876,2020-02-09 17:04:33,2020-02-13 13:13:18,0.6956521739130435,92.14583333333333,0.2469246253634534,2.9948115303809244,0.0,0.0
user_164693,12,0,12,3,1,1,8.75,5.189587477036897,2020-02-09 17:09:35,2020-02-10 09:22:28,0.0,16.21472222222222,0.6970777596695336,1.384431500012513,0.0,0.0
user_164695,18,1,17,5,1,1,12.055555555555555,3.6857790655791383,2020-02-09 17:09:43,2020-02-16 06:19:38,0.05555555555555555,157.1652777777778,0.11380500355640635,1.969389412315681,0.0,0.0
user_16498,17,1,16,4,1,2,15.823529411764707,4.362271399707483,2020-02-03 20:26:55,2020-02-16 09:33:39,0.058823529411764705,301.1122222222222,0.05627048079999706,1.140067756901077,0.0,0.5225593716515506
user_165720,13,0,13,2,1,2,17.307692307692307,0.48038446141526103,2020-02-09 17:54:22,2020-02-09 18:01:48,0.0,0.1238888888888889,11.566979733069697,0.8904916373341012,0.0,0.3912435607438656
user_166065,39,3,36,6,1,1,12.692307692307692,7.4238373045135235,2020-02-09 18:08:16,2020-02-17 04:37:02,0.07692307692307693,178.47944444444445,0.21729507866886644,1.0802740050778732,0.0,0.0
user_166084,15,1,14,1,1,1,20.333333333333332,1.3972762620115442,2020-02-09 18:09:08,2020-02-11 17:48:42,0.06666666666666667,47.659444444444446,0.3082649251601265,0.0,0.0,0.0
user_166152,11,1,10,5,1,2,18.181818181818183,0.9816498172140428,2020-02-09 18:12:48,2020-02-10 17:55:01,0.09090909090909091,23.703611111111112,0.44527903028122295,2.1180782021362337,0.0,0.8453509337370464
user_166185,11,1,10,3,1,2,16.363636363636363,3.7221694553775295,2020-02-09 18:14:15,2020-02-14 13:49:38,0.09090909090909091,115.58972222222222,0.09434793899786288,1.2406705273486032,0.0,0.8453509337370464
user_16682,13,6,7,6,2,2,15.0,3.958114029012639,2020-02-03 20:34:17,2020-02-11 14:04:00,0.46153846153846156,185.49527777777777,0.06970685882722678,2.3158243248695376,0.8904916373341012,0.9957274491995354
user_167085,13,4,9,4,1,1,16.307692307692307,4.308607961291276,2020-02-09 18:54:32,2020-02-16 12:56:36,0.3076923076923077,162.03444444444443,0.07973775139541066,1.6691803310959508,0.0,0.0
user_16726,31,2,29,2,1,1,14.161290322580646,4.0914282281663645,2020-02-03 20:35:49,2020-02-14 16:52:45,0.06451612903225806,260.28222222222223,0.11864565348665129,0.8238116304269272,0.0,0.0
user_168395,15,14,1,6,1,1,14.6,7.365944804106453,2020-02-09 19:52:23,2020-02-13 10:39:41,0.9333333333333333,86.78833333333333,0.17086552882881173,2.040223920285682,0.0,0.0
user_168898,11,7,4,1,1,2,18.818181818181817,2.227921983292136,2020-02-09 20:13:58,2020-02-14 21:37:09,0.6363636363636364,121.38638888888889,0.08987927579092628,0.0,0.0,0.8453509337370464
user_169061,10,10,0,6,1,2,12.2,6.696599468718766,2020-02-09 20:22:23,2020-02-15 10:59:10,1.0,134.61305555555555,0.07373921307969776,2.5219280862311924,0.0,0.4689955907038912
user_169221,15,4,11,2,1,1,21.133333333333333,1.0600988273786192,2020-02-09 20:29:40,2020-02-15 21:50:19,0.26666666666666666,145.34416666666667,0.10249810663219694,0.7219280920019722,0.0,0.0
user_16953,18,1,17,1,1,1,11.88888888888889,3.7399101733297235,2020-02-03 20:45:05,2020-02-12 09:55:15,0.05555555555555555,205.16944444444445,0.08730682690882634,0.0,0.0,0.0
user_169719,14,5,9,1,1,1,17.642857142857142,2.1699749327564133,2020-02-09 20:53:35,2020-02-10 18:15:48,0.35714285714285715,21.370277777777776,0.6258304049271728,0.0,0.0,0.0
user_169750,13,10,3,1,1,2,15.307692307692308,6.1965664603420425,2020-02-09 20:55:31,2020-02-17 10:38:16,0.7692307692307693,181.7125,0.07115003078607102,0.0,0.0,0.8904916373341012
user_170471,15,9,6,1,1,1,18.0,1.927248223318863,2020-02-09 21:42:20,2020-02-10 18:34:29,0.6,20.86916666666667,0.6858971916320542,0.0,0.0,0.0
user_17095,10,3,7,3,1,2,14.6,5.274677451960663,2020-02-03 20:50:44,2020-02-11 17:54:50,0.3,189.06833333333333,0.05261265685148324,1.1567796451189545,0.0,0.9709505915692787
user_171478,13,4,9,2,1,2,13.538461538461538,6.57793514480272,2020-02-09 23:32:16,2020-02-16 20:35:48,0.3076923076923077,165.0588888888889,0.07828548105424447,0.6193821917933737,0.0,0.8904916373341012
user_171544,11,6,5,3,1,2,20.0,2.6457513110645907,2020-02-09 23:44:41,2020-02-13 16:47:45,0.5454545454545454,89.05111111111111,0.12215285146706809,0.8658566131291383,0.0,0.6840384327536516
user_171773,30,0,30,10,1,2,5.466666666666667,4.216006717698415,2020-02-10 00:41:02,2020-02-16 08:20:10,0.0,151.65222222222224,0.19652514430040685,2.8540969503324387,0.0,0.2108422974331421
user_172225,12,1,11,3,1,1,2.0,0.0,2020-02-10 02:03:13,2020-02-10 02:10:18,0.08333333333333333,0.11805555555555555,10.732919254658384,1.0408520786446702,0.0,0.0
user_172512,10,2,8,6,2,1,9.4,4.971027168615266,2020-02-10 02:47:17,2020-02-11 14:41:19,0.2,35.900555555555556,0.2709986299513708,2.5219280862311924,0.4689955907038912,0.0
user_172727,17,0,17,1,1,1,3.0,0.0,2020-02-10 03:22:16,2020-02-10 03:31:59,0.0,0.16194444444444445,14.630647860387281,0.0,0.0,0.0
user_17280,15,3,12,1,1,1,17.266666666666666,2.9872745979922106,2020-02-03 20:58:26,2020-02-15 17:50:16,0.2,284.8638888888889,0.05247252480298511,0.0,0.0,0.0
user_172900,12,3,9,4,1,1,4.166666666666667,2.6227443411030134,2020-02-10 03:46:03,2020-02-11 06:02:17,0.25,26.270555555555557,0.44003503982724546,1.6500224158775738,0.0,0.0
user_172927,24,4,20,8,1,1,6.958333333333333,4.582378029560318,2020-02-10 03:50:55,2020-02-13 12:01:58,0.16666666666666666,80.18416666666667,0.29562414674454174,2.348987977535968,0.0,0.0
user_173249,23,2,21,9,1,1,10.217391304347826,4.879982504990346,2020-02-10 04:30:47,2020-02-17 02:58:04,0.08695652173913043,166.45472222222222,0.13735056076518196,2.695774985798507,0.0,0.0
user_173257,15,1,14,1,1,1,4.533333333333333,0.6399404734221847,2020-02-10 04:31:33,2020-02-10 06:07:17,0.06666666666666667,1.5955555555555556,5.779109589041096,0.0,0.0,0.0
user_173295,59,19,40,13,2,1,6.88135593220339,3.1572835648796316,2020-02-10 04:36:41,2020-02-14 06:08:30,0.3220338983050847,97.53027777777778,0.598800707058462,3.1580511789131043,0.1239498648256176,0.0
user_173316,12,3,9,1,1,1,4.0,0.0,2020-02-10 04:39:16,2020-02-10 04:59:08,0.25,0.33111111111111113,9.015025041736227,0.0,0.0,0.0
user_173350,11,3,8,7,1,1,10.363636363636363,5.408747124292783,2020-02-10 04:43:47,2020-02-12 16:49:17,0.2727272727272727,60.09166666666667,0.18005729095621334,2.7321588812657045,0.0,0.0
user_173399,11,1,10,1,1,1,4.090909090909091,0.30151134457776363,2020-02-10 04:48:58,2020-02-10 05:00:07,0.09090909090909091,0.18583333333333332,9.27617709065355,0.0,0.0,0.0
