timestamp,user,ip,country,device,success,hour,day_of_week
2020-02-04 15:28:58,user_26128,170.39.79.166,US,mobile,0,15,1
2020-02-04 15:30:52,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:31:19,user_21757,38.135.39.246,US,mobile,0,15,1
2020-02-04 15:31:54,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:32:01,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:32:08,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:32:12,user_29265,92.220.69.75,NO,desktop,1,15,1
2020-02-04 15:32:13,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:32:30,user_479,79.161.248.244,NO,mobile,1,15,1
2020-02-04 15:33:00,user_21757,38.135.39.246,US,mobile,1,15,1
2020-02-04 15:33:17,user_21757,38.135.39.246,US,mobile,1,15,1
2020-02-04 15:33:28,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:35:19,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:36:02,user_38442,91.192.0.136,PL,mobile,1,15,1
2020-02-04 15:37:29,user_38442,91.192.0.136,PL,mobile,1,15,1
2020-02-04 15:37:35,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:37:41,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:38:09,user_38508,84.209.80.53,NO,mobile,0,15,1
2020-02-04 15:38:20,user_38442,91.192.0.136,PL,mobile,1,15,1
2020-02-04 15:38:37,user_38442,91.192.0.136,PL,mobile,1,15,1
2020-02-04 15:39:16,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:39:24,user_38508,84.209.80.53,NO,mobile,1,15,1
2020-02-04 15:41:41,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:41:46,user_28844,10.1.20.23,DE,mobile,1,15,1
2020-02-04 15:41:48,user_38508,84.209.80.53,NO,mobile,1,15,1
2020-02-04 15:42:18,user_28844,10.1.20.23,DE,mobile,1,15,1
2020-02-04 15:43:36,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:44:02,user_38508,84.209.80.53,NO,mobile,1,15,1
2020-02-04 15:44:06,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:44:24,user_26128,209.236.117.126,US,mobile,0,15,1
2020-02-04 15:46:28,user_38508,84.209.80.53,NO,mobile,1,15,1
2020-02-04 15:46:50,user_38442,176.107.128.39,PL,mobile,1,15,1
2020-02-04 15:48:05,user_38508,84.209.80.53,NO,mobile,0,15,1
2020-02-04 15:48:49,user_38508,84.209.80.53,NO,mobile,1,15,1
2020-02-04 15:49:20,user_26128,66.248.237.3,US,mobile,0,15,1
2020-02-04 15:49:29,user_26128,66.248.237.3,US,mobile,0,15,1
2020-02-04 15:49:33,user_16498,51.174.161.233,NO,mobile,1,15,1
2020-02-04 15:50:48,user_28844,10.1.20.23,DE,mobile,1,15,1
2020-02-04 15:51:17,user_28844,10.1.20.23,DE,mobile,0,15,1
2020-02-04 15:51:50,user_23067,10.0.77.209,NO,desktop,1,15,1
2020-02-04 15:53:06,user_9181,212.88.149.78,DE,mobile,1,15,1
2020-02-04 15:53:44,user_23067,10.0.77.209,NO,desktop,1,15,1
2020-02-04 15:54:49,user_21402,10.3.14.113,PL,mobile,0,15,1
2020-02-04 15:54:54,user_28844,10.1.20.23,DE,mobile,1,15,1
2020-02-04 15:56:52,user_39073,188.228.87.117,NO,desktop,1,15,1
2020-02-04 16:00:04,user_21402,10.3.14.113,PL,mobile,0,16,1
2020-02-04 16:00:45,user_39203,80.202.73.150,NO,desktop,0,16,1
2020-02-04 16:01:07,user_39213,80.203.66.217,NO,tablet,1,16,1
2020-02-04 16:01:12,user_28402,10.0.77.224,NO,desktop,1,16,1
2020-02-04 16:02:08,user_21402,10.3.14.113,PL,mobile,1,16,1
2020-02-04 16:06:31,user_39365,176.107.157.42,PL,mobile,0,16,1
2020-02-04 16:07:51,user_39365,176.107.157.42,PL,mobile,0,16,1
2020-02-04 16:07:56,user_14316,83.243.173.64,NO,desktop,1,16,1
2020-02-04 16:09:13,user_39365,176.107.157.42,PL,mobile,1,16,1
2020-02-04 16:09:36,user_39365,176.107.157.42,PL,mobile,1,16,1
2020-02-04 16:10:25,user_39365,176.107.157.42,PL,mobile,1,16,1
2020-02-04 16:11:23,user_38442,91.192.0.136,PL,mobile,1,16,1
2020-02-04 16:11:31,user_39365,176.107.157.42,PL,mobile,1,16,1
2020-02-04 16:11:37,user_38442,91.192.0.136,PL,mobile,0,16,1
2020-02-04 16:11:54,user_14316,83.243.173.64,NO,desktop,0,16,1
2020-02-04 16:12:41,user_38442,91.192.0.136,PL,mobile,1,16,1
2020-02-04 16:12:54,user_21402,10.3.14.113,PL,mobile,1,16,1
2020-02-04 16:13:05,user_38442,91.192.0.136,PL,mobile,1,16,1
2020-02-04 16:13:26,user_21402,10.3.14.113,PL,mobile,0,16,1
2020-02-04 16:13:31,user_39203,80.202.73.150,NO,desktop,0,16,1
2020-02-04 16:14:06,user_19081,10.0.62.250,NO,mobile,1,16,1
2020-02-04 16:14:32,user_39365,176.107.157.42,PL,mobile,1,16,1
2020-02-04 16:14:50,user_14316,83.243.173.64,NO,desktop,1,16,1
2020-02-04 16:14:59,user_39365,176.107.157.42,PL,mobile,1,16,1
2020-02-04 16:15:05,user_7577,185.140.57.87,IR,mobile,0,16,1
2020-02-04 16:16:36,user_21402,10.3.14.113,PL,mobile,1,16,1
2020-02-04 16:16:39,user_38442,91.192.0.136,PL,mobile,1,16,1
2020-02-04 16:16:53,user_38442,91.192.0.136,PL,mobile,1,16,1
2020-02-04 16:17:49,user_39365,176.107.157.42,PL,mobile,0,16,1
2020-02-04 16:19:01,user_7712,84.210.9.84,NO,desktop,1,16,1
2020-02-04 16:20:42,user_7260,10.0.11.229,NO,desktop,1,16,1
2020-02-04 16:21:40,user_39365,176.107.157.42,PL,mobile,1,16,1
2020-02-04 16:22:27,user_21402,10.3.14.113,PL,mobile,1,16,1
2020-02-04 16:22:54,user_21402,10.3.14.113,PL,mobile,1,16,1
2020-02-04 16:23:49,user_39365,176.107.157.42,PL,mobile,1,16,1
2020-02-04 16:24:02,user_39927,80.211.253.150,PL,mobile,1,16,1
2020-02-04 16:24:04,user_26128,170.39.77.12,US,mobile,0,16,1
2020-02-04 16:24:17,user_28402,10.0.77.224,NO,desktop,1,16,1
2020-02-04 16:24:20,user_39927,80.211.253.150,PL,mobile,1,16,1
2020-02-04 16:24:34,user_39365,176.107.157.42,PL,mobile,0,16,1
2020-02-04 16:24:50,user_14316,83.243.173.64,NO,desktop,1,16,1
2020-02-04 16:25:05,user_39949,199.26.84.194,US,mobile,0,16,1
2020-02-04 16:25:17,user_39927,80.211.253.150,PL,mobile,1,16,1
2020-02-04 16:26:09,user_39927,80.211.253.150,PL,mobile,1,16,1
2020-02-04 16:26:11,user_39949,199.26.84.194,US,mobile,0,16,1
2020-02-04 16:26:30,user_39927,80.211.253.150,PL,mobile,0,16,1
2020-02-04 16:27:39,user_39927,80.211.253.150,PL,mobile,1,16,1
2020-02-04 16:28:16,user_26128,170.39.77.12,US,mobile,1,16,1
2020-02-04 16:28:54,user_39949,199.26.84.194,US,mobile,0,16,1
2020-02-04 16:29:14,user_21402,10.3.14.113,PL,mobile,1,16,1
2020-02-04 16:29:33,user_39927,80.211.253.150,PL,mobile,1,16,1
2020-02-04 16:29:40,user_21402,10.3.14.113,PL,mobile,0,16,1
2020-02-04 16:29:52,user_39927,80.211.253.150,PL,mobile,0,16,1
2020-02-04 16:32:40,user_13440,10.0.64.127,NO,desktop,1,16,1
2020-02-04 16:32:56,user_40190,80.211.242.186,PL,mobile,0,16,1
2020-02-04 16:33:43,user_1758,79.161.164.255,NO,mobile,0,16,1
2020-02-04 16:34:57,user_40190,80.211.242.186,PL,mobile,0,16,1
2020-02-04 16:35:02,user_40269,66.68.18.40,US,mobile,0,16,1
2020-02-04 16:35:40,user_4276,10.0.70.216,NO,mobile,1,16,1
2020-02-04 16:35:55,user_21485,10.0.77.177,NO,mobile,1,16,1
2020-02-04 16:37:14,user_28844,10.1.20.23,DE,mobile,1,16,1
2020-02-04 16:38:52,user_40370,10.0.11.238,NO,mobile,1,16,1
2020-02-04 16:41:38,user_40190,80.211.242.186,PL,mobile,0,16,1
2020-02-04 16:41:51,user_40459,156.52.8.81,NO,desktop,1,16,1
2020-02-04 16:42:19,user_14316,83.243.173.64,NO,desktop,1,16,1
2020-02-04 16:42:37,user_21402,10.3.14.113,PL,mobile,1,16,1
2020-02-04 16:42:55,user_40190,80.211.242.186,PL,mobile,0,16,1
2020-02-04 16:44:57,user_40190,80.211.242.186,PL,mobile,0,16,1
2020-02-04 16:46:56,user_30486,37.60.24.53,PL,mobile,1,16,1
2020-02-04 16:47:05,user_14316,83.243.173.64,NO,desktop,1,16,1
2020-02-04 16:47:14,user_22173,185.234.89.184,PL,mobile,1,16,1
2020-02-04 16:48:15,user_22173,176.107.147.111,PL,mobile,1,16,1
2020-02-04 16:48:36,user_22173,176.107.147.111,PL,mobile,1,16,1
2020-02-04 16:49:35,user_30486,37.60.24.53,PL,mobile,1,16,1
2020-02-04 16:49:55,user_32917,10.1.17.204,NO,mobile,0,16,1
2020-02-04 16:50:49,user_6566,156.52.117.88,NO,desktop,1,16,1
2020-02-04 16:51:06,user_1256,87.248.0.39,NO,mobile,0,16,1
2020-02-04 16:51:46,user_14734,80.203.239.176,NO,mobile,0,16,1
2020-02-04 16:51:55,user_37003,10.1.19.64,DE,mobile,1,16,1
2020-02-04 16:52:17,user_28844,10.1.20.23,DE,mobile,1,16,1
2020-02-04 16:52:47,user_28844,10.1.20.23,DE,mobile,1,16,1
2020-02-04 16:53:37,user_28844,10.1.20.23,DE,mobile,1,16,1
2020-02-04 16:53:44,user_15782,81.166.48.34,NO,mobile,1,16,1
2020-02-04 16:54:11,user_37003,10.1.19.64,DE,mobile,1,16,1
2020-02-04 16:54:38,user_16498,51.174.161.233,NO,mobile,1,16,1
2020-02-04 16:54:47,user_37003,10.1.19.64,DE,mobile,0,16,1
2020-02-04 16:54:59,user_40863,84.48.52.76,NO,tablet,1,16,1
2020-02-04 16:55:43,user_37003,10.1.19.64,DE,mobile,0,16,1
2020-02-04 16:55:43,user_34307,10.0.79.232,PL,mobile,1,16,1
2020-02-04 16:57:16,user_16498,51.174.161.233,NO,mobile,1,16,1
2020-02-04 16:57:49,user_37003,10.1.19.64,DE,mobile,1,16,1
2020-02-04 17:01:55,user_37003,10.1.19.64,DE,mobile,1,17,1
2020-02-04 17:03:38,user_21402,10.3.14.113,PL,mobile,1,17,1
2020-02-04 17:05:10,user_41203,10.0.160.77,NO,desktop,1,17,1
2020-02-04 17:08:26,user_31943,10.3.87.11,NO,desktop,1,17,1
2020-02-04 17:10:43,user_41380,202.56.42.181,NZ,mobile,0,17,1
2020-02-04 17:10:45,user_32211,109.254.0.54,CZ,mobile,0,17,1
2020-02-04 17:11:07,user_31943,10.3.87.11,NO,desktop,1,17,1
2020-02-04 17:11:33,user_11869,10.2.205.229,CZ,mobile,1,17,1
2020-02-04 17:12:23,user_40269,170.39.79.188,US,mobile,0,17,1
2020-02-04 17:18:23,user_40269,170.39.79.188,US,mobile,1,17,1
2020-02-04 17:18:50,user_10842,176.52.216.167,IE,mobile,1,17,1
2020-02-04 17:18:54,user_40269,170.39.79.188,US,mobile,1,17,1
2020-02-04 17:21:06,user_7904,81.167.98.173,NO,mobile,1,17,1
2020-02-04 17:22:03,user_40269,170.39.79.188,US,mobile,1,17,1
2020-02-04 17:22:36,user_40269,170.39.79.188,US,mobile,0,17,1
2020-02-04 17:23:33,user_40269,170.39.79.188,US,mobile,1,17,1
2020-02-04 17:24:03,user_40269,170.39.79.188,US,mobile,1,17,1
2020-02-04 17:24:36,user_32211,109.254.0.54,CZ,mobile,1,17,1
2020-02-04 17:28:55,user_37003,10.1.19.64,DE,mobile,1,17,1
2020-02-04 17:29:33,user_37003,10.1.19.64,DE,mobile,0,17,1
2020-02-04 17:31:25,user_32211,109.254.0.54,CZ,mobile,1,17,1
2020-02-04 17:31:47,user_37003,10.1.19.64,DE,mobile,1,17,1
2020-02-04 17:32:39,user_39213,80.203.66.217,NO,tablet,1,17,1
2020-02-04 17:34:29,user_32211,109.254.0.54,CZ,mobile,1,17,1
2020-02-04 17:36:04,user_40863,84.48.52.76,NO,tablet,1,17,1
2020-02-04 17:38:10,user_11140,10.3.129.165,UA,mobile,1,17,1
2020-02-04 17:38:43,user_21937,195.177.206.255,TR,tablet,1,17,1
2020-02-04 17:39:27,user_11140,10.3.129.165,UA,mobile,1,17,1
2020-02-04 17:39:49,user_11140,10.3.129.165,UA,mobile,1,17,1
2020-02-04 17:40:02,user_21937,195.177.206.255,TR,tablet,1,17,1
2020-02-04 17:40:24,user_38508,84.209.80.53,NO,mobile,1,17,1
2020-02-04 17:43:08,user_2899,10.0.70.57,NO,desktop,1,17,1
2020-02-04 17:44:22,user_5753,78.91.70.65,NO,desktop,1,17,1
2020-02-04 17:44:39,user_21937,195.177.206.255,TR,tablet,1,17,1
2020-02-04 17:44:52,user_1998,51.174.50.176,NO,mobile,1,17,1
2020-02-04 17:44:56,user_42400,46.174.72.44,PL,mobile,0,17,1
2020-02-04 17:45:57,user_21937,195.177.206.255,TR,tablet,1,17,1
2020-02-04 17:46:19,user_42400,46.174.72.44,PL,mobile,1,17,1
2020-02-04 17:46:52,user_42400,46.174.72.44,PL,mobile,1,17,1
2020-02-04 17:47:19,user_42400,46.174.72.44,PL,mobile,1,17,1
2020-02-04 17:48:31,user_42400,46.174.72.44,PL,mobile,1,17,1
2020-02-04 17:50:09,user_22173,185.234.89.184,PL,mobile,1,17,1
2020-02-04 17:50:42,user_32211,109.254.0.54,CZ,mobile,1,17,1
2020-02-04 17:50:52,user_42400,46.174.72.44,PL,mobile,1,17,1
2020-02-04 17:51:29,user_32211,109.254.0.54,CZ,mobile,1,17,1
2020-02-04 17:52:35,user_42400,46.174.72.44,PL,mobile,1,17,1
2020-02-04 17:52:41,user_32211,109.254.0.54,CZ,mobile,1,17,1
2020-02-04 17:53:15,user_29504,10.0.114.208,PL,mobile,1,17,1
2020-02-04 17:53:44,user_29504,10.0.114.208,PL,mobile,1,17,1
2020-02-04 17:54:50,user_29504,10.0.114.208,PL,mobile,1,17,1
2020-02-04 17:56:07,user_29504,10.0.114.208,PL,mobile,1,17,1
2020-02-04 17:58:28,user_42812,103.241.4.30,ID,mobile,1,17,1
2020-02-04 17:59:27,user_42812,103.241.4.30,ID,mobile,1,17,1
2020-02-04 18:00:01,user_42812,103.241.4.30,ID,mobile,0,18,1
2020-02-04 18:01:00,user_196,139.164.65.202,NO,desktop,1,18,1
2020-02-04 18:02:27,user_42812,103.241.4.30,ID,mobile,1,18,1
2020-02-04 18:02:57,user_42812,103.241.4.30,ID,mobile,1,18,1
2020-02-04 18:03:17,user_42812,103.241.4.30,ID,mobile,1,18,1
2020-02-04 18:03:23,user_43035,62.8.132.76,GR,mobile,1,18,1
2020-02-04 18:03:57,user_42812,103.241.4.30,ID,mobile,1,18,1
2020-02-04 18:04:05,user_32211,109.254.0.54,CZ,mobile,1,18,1
2020-02-04 18:04:51,user_42812,103.241.4.30,ID,mobile,1,18,1
2020-02-04 18:04:55,user_32211,109.254.0.54,CZ,mobile,1,18,1
2020-02-04 18:05:22,user_43035,62.8.132.76,GR,mobile,0,18,1
2020-02-04 18:07:14,user_43182,92.221.149.180,NO,desktop,1,18,1
2020-02-04 18:07:31,user_42812,103.241.4.30,ID,mobile,1,18,1
2020-02-04 18:08:10,user_43035,62.8.132.76,GR,mobile,1,18,1
2020-02-04 18:08:45,user_43035,62.8.132.76,GR,mobile,1,18,1
2020-02-04 18:09:33,user_42812,103.241.4.30,ID,mobile,1,18,1
2020-02-04 18:09:40,user_43035,62.8.132.76,GR,mobile,1,18,1
2020-02-04 18:09:54,user_42812,103.241.4.30,ID,mobile,0,18,1
2020-02-04 18:12:15,user_32211,109.254.0.54,CZ,mobile,1,18,1
2020-02-04 18:12:23,user_7577,185.140.57.87,IR,desktop,0,18,1
2020-02-04 18:13:20,user_43035,62.8.132.76,GR,mobile,1,18,1
2020-02-04 18:17:44,user_40269,66.68.18.40,US,mobile,1,18,1
2020-02-04 18:19:06,user_40269,66.68.18.40,US,mobile,1,18,1
2020-02-04 18:22:51,user_29504,10.0.114.208,PL,mobile,1,18,1
2020-02-04 18:24:22,user_43712,62.73.233.118,NO,mobile,1,18,1
2020-02-04 18:24:55,user_43712,62.73.233.118,NO,mobile,1,18,1
2020-02-04 18:26:42,user_31943,10.3.87.9,NO,mobile,1,18,1
2020-02-04 18:27:28,user_31943,10.3.87.9,NO,mobile,1,18,1
2020-02-04 18:28:07,user_15330,10.0.157.18,NO,desktop,1,18,1
2020-02-04 18:29:48,user_40269,66.68.18.40,US,mobile,1,18,1
2020-02-04 18:30:49,user_29504,10.0.114.208,PL,mobile,1,18,1
2020-02-04 18:31:22,user_29504,10.0.114.208,PL,mobile,0,18,1
2020-02-04 18:31:39,user_40269,66.68.18.40,US,mobile,1,18,1
2020-02-04 18:31:51,user_36766,84.210.39.211,NO,mobile,1,18,1
2020-02-04 18:32:32,user_1925,79.160.188.74,NO,mobile,1,18,1
2020-02-04 18:32:34,user_29504,10.0.114.208,PL,mobile,1,18,1
2020-02-04 18:34:20,user_29504,10.0.114.208,PL,mobile,1,18,1
2020-02-04 18:36:02,user_29504,10.0.114.208,PL,mobile,1,18,1
2020-02-04 18:41:32,user_36766,84.210.39.211,NO,mobile,1,18,1
2020-02-04 18:45:26,user_11869,10.2.205.229,CZ,mobile,1,18,1
2020-02-04 18:46:11,user_44315,92.220.197.151,BR,mobile,1,18,1
2020-02-04 18:47:34,user_12716,91.184.167.176,DE,mobile,0,18,1
2020-02-04 18:49:04,user_26128,170.39.78.224,US,mobile,0,18,1
2020-02-04 18:50:56,user_12716,37.230.2.54,DE,mobile,1,18,1
2020-02-04 18:51:38,user_44454,84.208.98.14,NO,mobile,0,18,1
2020-02-04 18:52:12,user_44454,84.208.98.14,NO,mobile,1,18,1
2020-02-04 18:52:38,user_44454,84.208.98.14,NO,mobile,0,18,1
2020-02-04 18:54:32,user_13440,10.0.64.127,NO,desktop,1,18,1
2020-02-04 18:57:07,user_16134,89.162.42.35,NO,tablet,1,18,1
2020-02-04 18:57:53,user_40269,66.68.18.40,US,mobile,1,18,1
2020-02-04 18:59:19,user_5753,78.91.70.65,NO,desktop,0,18,1
2020-02-04 19:00:51,user_26128,170.39.78.224,US,mobile,0,19,1
2020-02-04 19:01:53,user_44454,84.208.98.14,NO,mobile,1,19,1
2020-02-04 19:02:48,user_29554,176.107.152.19,PL,mobile,1,19,1
2020-02-04 19:02:53,user_1480,51.175.242.46,NO,desktop,1,19,1
2020-02-04 19:03:59,user_29554,176.107.152.19,PL,mobile,1,19,1
2020-02-04 19:04:01,user_15053,51.174.170.211,NO,desktop,1,19,1
2020-02-04 19:04:07,user_29554,176.107.152.19,PL,mobile,1,19,1
2020-02-04 19:04:15,user_29554,176.107.152.19,PL,mobile,0,19,1
2020-02-04 19:06:24,user_40269,66.68.18.40,US,mobile,0,19,1
2020-02-04 19:07:47,user_29504,10.0.114.208,PL,mobile,1,19,1
2020-02-04 19:11:19,user_45050,46.212.222.238,NO,mobile,0,19,1
2020-02-04 19:14:00,user_29554,176.107.152.19,PL,mobile,0,19,1
2020-02-04 19:16:50,user_33652,92.221.101.238,NO,mobile,0,19,1
2020-02-04 19:18:14,user_33652,92.221.101.238,NO,mobile,0,19,1
2020-02-04 19:19:43,user_44315,92.220.197.151,BR,mobile,1,19,1
2020-02-04 19:20:20,user_26128,38.135.39.80,US,mobile,0,19,1
2020-02-04 19:21:01,user_4276,188.228.92.7,NO,mobile,1,19,1
2020-02-04 19:21:16,user_29554,176.107.152.19,PL,mobile,1,19,1
2020-02-04 19:26:53,user_29554,176.107.152.19,PL,mobile,0,19,1
2020-02-04 19:28:14,user_29554,176.107.152.19,PL,mobile,0,19,1
2020-02-04 19:28:20,user_25222,158.248.194.126,NO,desktop,1,19,1
2020-02-04 19:28:22,user_29504,10.0.114.208,PL,mobile,1,19,1
2020-02-04 19:28:31,user_29554,176.107.152.19,PL,mobile,1,19,1
2020-02-04 19:28:37,user_29554,176.107.152.19,PL,mobile,1,19,1
2020-02-04 19:28:44,user_40269,66.68.18.40,US,mobile,1,19,1
2020-02-04 19:29:25,user_40269,66.68.18.40,US,mobile,1,19,1
2020-02-04 19:29:28,user_29504,10.0.114.208,PL,mobile,1,19,1
2020-02-04 19:30:29,user_29504,10.0.114.208,PL,mobile,1,19,1
2020-02-04 19:31:52,user_29504,10.0.114.208,PL,mobile,1,19,1
2020-02-04 19:33:27,user_45717,79.160.252.129,NO,mobile,1,19,1
2020-02-04 19:34:36,user_18586,139.164.72.164,NO,mobile,1,19,1
2020-02-04 19:35:05,user_25222,158.248.194.126,NO,desktop,1,19,1
2020-02-04 19:35:39,user_45717,79.160.252.129,NO,mobile,0,19,1
2020-02-04 19:36:06,user_6664,10.0.77.227,NO,desktop,1,19,1
2020-02-04 19:36:48,user_45717,79.160.252.129,NO,mobile,1,19,1
2020-02-04 19:38:08,user_13440,10.0.64.127,NO,desktop,1,19,1
2020-02-04 19:39:05,user_45892,185.19.117.40,PL,mobile,1,19,1
2020-02-04 19:39:19,user_4634,10.0.62.104,NO,tablet,1,19,1
2020-02-04 19:40:52,user_45892,185.19.117.40,PL,mobile,0,19,1
2020-02-04 19:43:09,user_45892,185.19.117.40,PL,mobile,1,19,1
2020-02-04 19:43:59,user_45892,185.19.117.40,PL,mobile,1,19,1
2020-02-04 19:44:04,user_46039,109.247.41.243,NO,mobile,1,19,1
2020-02-04 19:46:45,user_4634,10.0.62.104,NO,tablet,0,19,1
2020-02-04 19:48:12,user_46039,109.247.41.243,NO,mobile,1,19,1
2020-02-04 19:48:21,user_45892,185.19.117.40,PL,mobile,0,19,1
2020-02-04 19:51:01,user_45892,185.19.117.40,PL,mobile,1,19,1
2020-02-04 19:52:41,user_45892,185.19.117.40,PL,mobile,1,19,1
2020-02-04 19:52:50,user_32917,10.1.17.204,NO,mobile,0,19,1
2020-02-04 19:53:47,user_46292,10.4.12.50,ID,desktop,1,19,1
2020-02-04 19:54:20,user_45050,46.212.222.238,NO,mobile,0,19,1
2020-02-04 19:55:37,user_45050,46.212.222.238,NO,mobile,1,19,1
2020-02-04 19:56:02,user_45892,185.19.117.40,PL,mobile,1,19,1
2020-02-04 19:56:35,user_45892,185.19.117.40,PL,mobile,0,19,1
2020-02-04 19:58:14,user_45050,46.212.222.238,NO,mobile,1,19,1
2020-02-04 19:58:20,user_25222,158.248.194.126,NO,desktop,1,19,1
2020-02-04 19:58:27,user_26128,38.135.39.80,US,mobile,0,19,1
2020-02-04 19:59:56,user_44454,84.208.98.14,NO,mobile,1,19,1
2020-02-04 20:00:03,user_46485,46.30.64.107,CZ,mobile,1,20,1
2020-02-04 20:00:19,user_44454,84.208.98.14,NO,mobile,0,20,1
2020-02-04 20:00:59,user_25222,158.248.194.126,NO,desktop,1,20,1
2020-02-04 20:01:57,user_26128,209.236.125.156,US,mobile,0,20,1
2020-02-04 20:03:06,user_26128,209.236.125.156,US,mobile,0,20,1
2020-02-04 20:03:24,user_26128,209.236.125.156,US,mobile,0,20,1
2020-02-04 20:03:40,user_26128,209.236.125.156,US,mobile,0,20,1
2020-02-04 20:03:50,user_45050,46.212.222.238,NO,mobile,1,20,1
2020-02-04 20:06:25,user_26128,209.236.125.156,US,mobile,0,20,1
2020-02-04 20:06:52,user_45050,46.212.222.238,NO,mobile,0,20,1
2020-02-04 20:12:18,user_46793,10.0.143.32,NO,mobile,1,20,1
2020-02-04 20:16:08,user_46793,10.0.143.32,NO,mobile,0,20,1
2020-02-04 20:16:32,user_46793,10.0.143.32,NO,mobile,1,20,1
2020-02-04 20:18:06,user_13440,10.0.64.127,NO,desktop,1,20,1
2020-02-04 20:22:43,user_47104,185.97.215.128,NO,desktop,1,20,1
2020-02-04 20:23:16,user_44454,84.208.98.14,NO,mobile,0,20,1
2020-02-04 20:28:50,user_4276,188.228.92.7,NO,mobile,1,20,1
2020-02-04 20:32:35,user_47344,2.148.13.172,NO,mobile,0,20,1
2020-02-04 20:33:33,user_47344,2.148.13.172,NO,mobile,1,20,1
2020-02-04 20:34:17,user_47389,185.136.192.6,IR,tablet,0,20,1
2020-02-04 20:37:36,user_1127,84.48.217.153,NO,mobile,1,20,1
2020-02-04 20:43:04,user_47614,80.203.19.248,NO,mobile,0,20,1
2020-02-04 20:46:29,user_47725,80.202.112.111,NO,desktop,1,20,1
2020-02-04 20:47:47,user_47750,81.167.197.118,NO,tablet,1,20,1
2020-02-04 20:51:09,user_196,139.164.65.202,NO,desktop,1,20,1
2020-02-04 21:00:23,user_1925,79.160.188.74,NO,desktop,1,21,1
2020-02-04 21:02:00,user_3379,187.0.117.229,BR,mobile,0,21,1
2020-02-04 21:02:11,user_10842,176.52.216.1,IE,mobile,1,21,1
2020-02-04 21:04:02,user_48182,109.247.146.92,NO,desktop,0,21,1
2020-02-04 21:05:09,user_48182,109.247.146.92,NO,desktop,1,21,1
2020-02-04 21:05:28,user_18817,84.209.242.20,NO,mobile,1,21,1
2020-02-04 21:05:51,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:07:00,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:09:20,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:10:00,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:10:36,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:13:11,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:14:01,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:15:01,user_12687,10.0.73.19,NO,mobile,1,21,1
2020-02-04 21:15:56,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:21:15,user_48568,81.166.44.189,NO,mobile,1,21,1
2020-02-04 21:23:26,user_48226,10.2.70.112,UA,mobile,1,21,1
2020-02-04 21:23:42,user_14319,109.247.8.35,NO,mobile,1,21,1
2020-02-04 21:23:53,user_3379,187.0.117.229,BR,mobile,0,21,1
2020-02-04 21:25:03,user_5846,37.97.54.155,NO,mobile,1,21,1
2020-02-04 21:25:13,user_48226,10.3.97.85,UA,mobile,0,21,1
2020-02-04 21:25:22,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:26:30,user_1127,84.48.217.153,NO,mobile,1,21,1
2020-02-04 21:27:49,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:28:12,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:33:21,user_45050,46.212.222.238,NO,mobile,1,21,1
2020-02-04 21:33:56,user_48226,10.3.97.85,UA,mobile,1,21,1
2020-02-04 21:37:40,user_13663,81.166.58.126,NO,desktop,1,21,1
2020-02-04 21:41:56,user_17693,84.234.220.17,NO,mobile,1,21,1
2020-02-04 21:41:58,user_6670,10.3.55.70,NO,desktop,1,21,1
2020-02-04 21:53:11,user_15330,10.0.157.18,NO,desktop,1,21,1
2020-02-04 21:56:56,user_14471,51.175.154.20,NO,mobile,1,21,1
2020-02-04 22:01:12,user_4119,91.229.143.50,NO,desktop,1,22,1
2020-02-04 22:15:02,user_49457,209.236.123.121,US,mobile,0,22,1
2020-02-04 22:18:34,user_49457,209.236.123.121,US,mobile,1,22,1
2020-02-04 22:18:42,user_49457,209.236.123.121,US,mobile,0,22,1
2020-02-04 22:21:27,user_49533,62.73.201.122,NO,mobile,1,22,1
