user,login_attempt_count,failed_login_count,success_login_count,unique_ip_count,unique_country_count,unique_device_count,avg_login_hour,std_login_hour,first_login_time,last_login_time,failed_login_ratio,activity_span_hours,login_rate_per_hour,ip_entropy,country_entropy,device_entropy,anomaly_label,anomaly_score,raw_risk,risk_score,risk_level
user_32917,14,11,3,3,1,2,12.5,3.107063912095494,2020-02-04 12:40:38,2020-02-05 12:43:08,0.7857142857142857,24.041666666666668,0.5590682196339434,1.5566567031347378,0.0,0.940285955785241,1,0.07910886620923241,-0.07910886620923241,37.03,Low
user_261889,11,11,0,4,1,1,14.0,5.5677643628300215,2020-02-13 11:23:08,2020-02-14 01:06:37,1.0,13.724722222222224,0.7470429549699108,1.6171895668219345,0.0,0.0,1,0.07945722636299302,-0.07945722636299302,36.92,Low
user_257938,13,7,6,1,1,1,8.0,0.0,2020-02-13 08:25:36,2020-02-13 08:48:26,0.5384615384615384,0.3805555555555555,9.416498993963785,0.0,0.0,0.0,1,0.08000672960546157,-0.08000672960546157,36.75,Low
user_181790,12,3,9,2,1,2,11.833333333333334,0.3892494720807614,2020-02-10 11:34:11,2020-02-10 12:43:35,0.25,1.1566666666666667,5.564142194744977,0.8112781215737428,0.0,0.8112781215737428,1,0.0803252792357167,-0.0803252792357167,36.65,Low
user_111377,10,0,10,5,2,1,10.1,0.8755950357709134,2020-02-07 09:05:50,2020-02-12 11:48:14,0.0,122.70666666666666,0.0808363871524035,2.1709505872411934,0.4689955907038912,0.0,1,0.08050648894799489,-0.08050648894799489,36.59,Low
user_20574,12,4,8,3,1,2,7.333333333333333,8.094143037724965,2020-02-04 02:47:42,2020-02-17 01:35:39,0.3333333333333333,310.7991666666667,0.0384863119689757,0.8166890839869358,0.0,0.4138168474182437,1,0.08056490023373086,-0.08056490023373086,36.57,Low
user_303189,22,1,21,1,1,1,9.136363636363637,0.351250086657104,2020-02-15 09:18:18,2020-02-15 10:05:09,0.0454545454545454,0.7808333333333334,12.353766963032289,0.0,0.0,0.0,1,0.0806018259145414,-0.0806018259145414,36.56,Low
user_41380,12,11,1,7,1,1,11.166666666666666,6.3221592015463335,2020-02-04 17:10:43,2020-02-11 05:03:07,0.9166666666666666,155.8733333333333,0.0764948365985296,2.688721865442002,0.0,0.0,1,0.08085422789920504,-0.08085422789920504,36.48,Low
user_138832,34,11,23,6,1,2,15.205882352941176,4.205187357658691,2020-02-08 13:08:39,2020-02-16 19:01:33,0.3235294117647059,197.88166666666663,0.1709559285672384,1.0696411320761423,0.0,0.1914332519288034,1,0.08150480904732665,-0.08150480904732665,36.28,Low
user_195430,42,2,40,2,1,1,18.452380952380956,4.2265270350685,2020-02-10 19:03:07,2020-02-13 18:41:29,0.0476190476190476,71.63944444444445,0.5781982546978608,0.5916727756969373,0.0,0.0,1,0.08175417053511885,-0.08175417053511885,36.2,Low
user_200389,12,9,3,3,1,1,9.583333333333334,10.211030874262963,2020-02-10 23:48:37,2020-02-12 00:21:40,0.75,24.550833333333333,0.4696520009132122,1.4591479126991596,0.0,0.0,1,0.08180102919496585,-0.08180102919496585,36.18,Low
user_327829,11,10,1,1,1,1,15.090909090909092,2.343268890014353,2020-02-16 13:04:00,2020-02-16 18:06:41,0.9090909090909092,5.044722222222222,1.8197693120720555,0.0,0.0,0.0,1,0.08191904762809138,-0.08191904762809138,36.15,Low
user_209992,10,9,1,2,1,2,12.2,2.6583202716502514,2020-02-11 10:41:07,2020-02-12 13:20:32,0.9,26.656944444444445,0.3615728418621001,0.4689955907038912,0.0,0.4689955907038912,1,0.0820002214512332,-0.0820002214512332,36.12,Low
user_172225,12,1,11,3,1,1,2.0,0.0,2020-02-10 02:03:13,2020-02-10 02:10:18,0.0833333333333333,0.1180555555555555,10.732919254658384,1.0408520786446702,0.0,0.0,1,0.08208762697685801,-0.08208762697685801,36.09,Low
user_338131,10,10,0,2,1,1,11.9,6.983313444681304,2020-02-16 20:52:25,2020-02-17 07:21:19,1.0,10.481666666666667,0.8709536942952533,0.8812908963453026,0.0,0.0,1,0.08228922840477926,-0.08228922840477926,36.03,Low
user_102353,11,9,2,5,1,2,15.272727272727272,2.7961011816781265,2020-02-06 20:09:56,2020-02-14 16:23:31,0.8181818181818182,188.2263888888889,0.0581314269356957,1.971747249914705,0.0,0.4394969840361232,1,0.08252104067097249,-0.08252104067097249,35.96,Low
user_35889,47,0,47,6,1,1,9.617021276595745,3.523543124712876,2020-02-04 14:13:52,2020-02-08 06:53:47,0.0,88.66527777777777,0.5241716879133815,2.5323775943608107,0.0,0.0,1,0.0833449877283986,-0.0833449877283986,35.7,Low
user_157497,14,14,0,1,1,1,11.785714285714286,0.4258153136263197,2020-02-09 12:05:18,2020-02-10 11:19:50,1.0,23.24222222222222,0.5775048125401046,0.0,0.0,0.0,1,0.08368870887429991,-0.08368870887429991,35.59,Low
user_50929,30,1,29,12,1,1,6.2,3.960146287789083,2020-02-05 02:25:43,2020-02-10 15:04:34,0.0333333333333333,132.6475,0.2244710899942011,3.144531731520284,0.0,0.0,1,0.08374363625188175,-0.08374363625188175,35.57,Low
user_286117,17,0,17,3,1,2,12.588235294117649,0.6183469424008432,2020-02-14 12:28:31,2020-02-14 14:12:33,0.0,1.7338888888888888,6.218248323511481,1.5485652217028325,0.0,0.3227569560120082,1,0.08425505886324691,-0.08425505886324691,35.41,Low
user_141257,11,11,0,1,1,1,17.636363636363637,2.540579747724022,2020-02-08 15:03:04,2020-02-12 20:19:30,1.0,101.27388888888888,0.1075543339507748,0.0,0.0,0.0,1,0.08515834641589609,-0.08515834641589609,35.13,Low
user_149343,30,1,29,6,1,2,13.166666666666666,4.6318487657204175,2020-02-08 22:30:39,2020-02-17 09:26:12,0.0333333333333333,202.92583333333332,0.1471123079877896,2.0150610035469,0.0,0.9967916290962466,1,0.08515066176466968,-0.08515066176466968,35.13,Low
user_214862,14,14,0,2,1,1,14.214285714285714,4.838603921803056,2020-02-11 13:42:45,2020-02-16 21:11:45,1.0,127.48333333333332,0.1089635490984563,0.5916727756969373,0.0,0.0,1,0.0853230857298018,-0.0853230857298018,35.07,Low
user_55349,14,5,9,1,1,2,8.857142857142858,0.6629935441317968,2020-02-05 08:17:57,2020-02-05 10:10:32,0.3571428571428571,1.8763888888888889,4.867213906325446,0.0,0.0,0.3712323237554855,1,0.08536194007407599,-0.08536194007407599,35.06,Low
user_78932,10,2,8,2,1,1,3.0,0.0,2020-02-06 03:37:11,2020-02-06 03:47:18,0.2,0.1686111111111111,8.557166627050155,0.4689955907038912,0.0,0.0,1,0.08545570193613866,-0.08545570193613866,35.03,Low
user_256085,10,10,0,1,1,1,9.3,2.311805451253294,2020-02-13 06:43:43,2020-02-13 11:46:19,1.0,5.043333333333333,1.6547159404302263,0.0,0.0,0.0,1,0.08648118528180226,-0.08648118528180226,34.71,Low
user_281257,11,6,5,5,1,1,9.0,8.342661445845685,2020-02-14 08:44:00,2020-02-15 00:54:08,0.5454545454545454,16.16888888888889,0.6406937613253947,2.186704338696549,0.0,0.0,1,0.08687832940897516,-0.08687832940897516,34.58,Low
user_221191,13,1,12,2,1,2,18.384615384615383,1.1929278784054465,2020-02-11 17:32:36,2020-02-11 20:58:09,0.0769230769230769,3.4258333333333333,2.937299943513463,0.7793498344066949,0.0,0.6193821917933737,1,0.08697127948986738,-0.08697127948986738,34.55,Low
user_138099,37,0,37,4,1,1,7.567567567567567,5.6791066420918925,2020-02-08 12:30:52,2020-02-09 13:19:24,0.0,24.808888888888887,1.433614603065266,1.4472051315327246,0.0,0.0,1,0.08730971382169095,-0.08730971382169095,34.45,Low
user_48226,14,1,13,2,1,1,21.0,0.0,2020-02-04 21:05:51,2020-02-04 21:33:56,0.0714285714285714,0.4680555555555555,9.536423841059603,0.3712323237554855,0.0,0.0,1,0.08733961939753393,-0.08733961939753393,34.44,Low
user_82167,11,1,10,1,1,2,8.727272727272727,0.4670993664969138,2020-02-06 08:08:42,2020-02-06 09:40:45,0.0909090909090909,1.534166666666667,4.340677408747123,0.0,0.0,0.6840384327536516,1,0.08784359681566395,-0.08784359681566395,34.28,Low
user_66496,21,3,18,1,1,1,14.857142857142858,0.358568582800318,2020-02-05 14:49:54,2020-02-05 15:39:17,0.1428571428571428,0.8230555555555555,11.51912235258266,0.0,0.0,0.0,1,0.08806618240281089,-0.08806618240281089,34.21,Low
user_60342,34,2,32,2,1,2,10.617647058823527,4.257006387922065,2020-02-05 11:13:51,2020-02-16 12:39:20,0.0588235294117647,265.4247222222222,0.1276157847380279,0.6024307991550552,0.0,0.9899927886721286,1,0.08805408437490636,-0.08805408437490636,34.21,Low
user_99525,11,7,4,4,1,2,16.90909090909091,3.9611752158809,2020-02-06 18:29:20,2020-02-15 15:32:52,0.6363636363636364,213.0588888888889,0.0513877281952526,1.6767370242813522,0.0,0.9940302085915664,1,0.08957517823697297,-0.08957517823697297,33.73,Low
user_21004,16,1,15,2,1,1,3.375,0.5,2020-02-04 03:44:02,2020-02-04 04:31:54,0.0625,0.7977777777777778,8.899876390605687,0.3372900637316238,0.0,0.0,1,0.09053545970777666,-0.09053545970777666,33.43,Low
user_166152,11,1,10,5,1,2,18.181818181818183,0.9816498172140428,2020-02-09 18:12:48,2020-02-10 17:55:01,0.0909090909090909,23.703611111111112,0.4452790302812229,2.1180782021362337,0.0,0.8453509337370464,1,0.09074314042216841,-0.09074314042216841,33.37,Low
user_149311,10,3,7,1,1,2,19.6,2.065591117977289,2020-02-08 22:27:33,2020-02-10 18:46:23,0.3,44.31388888888889,0.2206828909458713,0.0,0.0,0.9709505915692788,1,0.09084045832984183,-0.09084045832984183,33.34,Low
user_287978,10,7,3,1,1,1,13.5,0.5270462766947301,2020-02-14 13:49:01,2020-02-14 14:16:36,0.7,0.4597222222222222,6.850618458610847,0.0,0.0,0.0,1,0.09101810889489564,-0.09101810889489564,33.28,Low
user_96843,11,7,4,2,1,2,16.272727272727273,3.875329897980535,2020-02-06 17:05:00,2020-02-15 15:17:49,0.6363636363636364,214.2136111111111,0.0511120088697405,0.4394969840361232,0.0,0.9940302085915664,1,0.09109782929074833,-0.09109782929074833,33.25,Low
user_300515,29,15,14,5,1,1,6.413793103448276,0.5012300141587656,2020-02-15 06:13:28,2020-02-17 07:34:36,0.5172413793103449,49.352222222222224,0.5759428029216409,2.20726493952524,0.0,0.0,1,0.09153207588696,-0.09153207588696,33.12,Low
user_133559,28,1,27,1,1,2,15.857142857142858,5.031120085246357,2020-02-08 08:52:45,2020-02-16 18:41:46,0.0357142857142857,201.81694444444443,0.1380555262613659,0.0,0.0,0.5916727756969373,1,0.09155786653692366,-0.09155786653692366,33.11,Low
user_214410,12,0,12,2,1,2,13.333333333333334,0.4923659639173313,2020-02-11 13:26:30,2020-02-11 14:10:05,0.0,0.7263888888888889,6.950925181013677,0.4138168474182437,0.0,0.4138168474182437,1,0.09174104512072756,-0.09174104512072756,33.05,Low
user_166065,39,3,36,6,1,1,12.692307692307692,7.4238373045135235,2020-02-09 18:08:16,2020-02-17 04:37:02,0.0769230769230769,178.47944444444445,0.2172950786688664,1.0802740050778732,0.0,0.0,1,0.0919007574485235,-0.0919007574485235,33.0,Low
user_285512,13,13,0,3,1,1,13.692307692307692,2.810237694116976,2020-02-14 11:59:36,2020-02-16 12:14:36,1.0,48.25,0.2639593908629442,1.1401156741865242,0.0,0.0,1,0.09232319068986411,-0.09232319068986411,32.87,Low
user_319251,25,4,21,3,1,1,4.16,0.7999999999999998,2020-02-16 03:28:08,2020-02-16 05:53:22,0.16,2.420555555555556,7.308754263439987,1.0154312752295147,0.0,0.0,1,0.09253551902001267,-0.09253551902001267,32.8,Low
user_242452,12,12,0,3,1,1,14.5,2.0670576365276494,2020-02-12 14:19:09,2020-02-13 13:54:59,1.0,23.59722222222222,0.4878599661208357,0.8166890839869358,0.0,0.0,1,0.0934052227491759,-0.0934052227491759,32.53,Low
user_12716,16,5,11,12,1,1,15.9375,6.71782454866653,2020-02-03 18:22:59,2020-02-12 07:37:36,0.3125,205.2436111111111,0.0775781606702968,3.405639044917227,0.0,0.0,1,0.09379495705826568,-0.09379495705826568,32.41,Low
user_216113,12,3,9,1,1,2,14.666666666666666,0.6513389472789298,2020-02-11 14:27:09,2020-02-11 16:32:20,0.25,2.086388888888889,3.888038880388804,0.0,0.0,0.4138168474182437,1,0.09436532257507613,-0.09436532257507613,32.23,Low
user_173316,12,3,9,1,1,1,4.0,0.0,2020-02-10 04:39:16,2020-02-10 04:59:08,0.25,0.3311111111111111,9.015025041736228,0.0,0.0,0.0,1,0.09460150207211193,-0.09460150207211193,32.15,Low
user_54591,37,10,27,5,1,1,7.621621621621622,0.6811490027622183,2020-02-05 07:46:37,2020-02-08 05:53:19,0.2702702702702703,70.11166666666666,0.5203084350903509,0.8310749800370965,0.0,0.0,1,0.09463493931334516,-0.09463493931334516,32.14,Low
user_189845,32,2,30,3,1,2,16.8125,5.473911734529465,2020-02-10 15:50:20,2020-02-17 10:25:11,0.0625,162.58083333333337,0.1956219402232331,0.3997900622889288,0.0,0.3372900637316238,1,0.09471764979732894,-0.09471764979732894,32.11,Low
user_199425,24,2,22,5,1,1,18.0,8.27253181370103,2020-02-10 21:49:24,2020-02-12 18:50:09,0.0833333333333333,45.0125,0.5215973920130399,1.5535088475842032,0.0,0.0,1,0.09496661709818843,-0.09496661709818843,32.04,Low
user_56973,26,13,13,10,1,1,13.192307692307692,4.516806223598535,2020-02-05 09:17:38,2020-02-12 04:01:19,0.5,162.72805555555556,0.1587999070274048,2.632192107144244,0.0,0.0,1,0.09515324283879106,-0.09515324283879106,31.98,Low
user_1998,14,7,7,6,1,2,13.785714285714286,3.4234164543304137,2020-02-03 13:32:59,2020-02-16 19:34:14,0.5,318.0208333333333,0.0438842813295892,2.1179631666583463,0.0,0.5916727756969373,1,0.09552742209292381,-0.09552742209292381,31.86,Low
user_202292,13,11,2,7,1,1,6.076923076923077,3.569816485982122,2020-02-11 04:16:11,2020-02-13 15:13:51,0.8461538461538461,58.96111111111111,0.2168071898452701,2.4996981330855497,0.0,0.0,1,0.095571153608836,-0.095571153608836,31.85,Low
user_4768,11,9,2,4,1,1,14.818181818181818,0.4045199174779452,2020-02-03 14:42:52,2020-02-08 15:12:19,0.8181818181818182,120.49083333333331,0.0905418104246548,1.6171895668219345,0.0,0.0,1,0.09572952985940542,-0.09572952985940542,31.8,Low
user_335725,29,8,21,2,1,1,6.551724137931035,6.604036681652429,2020-02-16 18:51:38,2020-02-17 07:00:17,0.2758620689655172,12.144166666666669,2.206301908324352,0.7355085786684499,0.0,0.0,1,0.09578455012473369,-0.09578455012473369,31.78,Low
user_4774,42,1,41,1,1,1,12.5,4.289806408731079,2020-02-03 14:43:06,2020-02-14 16:46:36,0.0238095238095238,266.05833333333334,0.1572690111398882,0.0,0.0,0.0,1,0.0959858643862132,-0.0959858643862132,31.72,Low
user_240023,18,4,14,3,1,1,12.61111111111111,0.5016313257045505,2020-02-12 12:49:50,2020-02-12 13:21:00,0.2222222222222222,0.5194444444444445,11.846435100548447,1.2326602524877353,0.0,0.0,1,0.09622656259981893,-0.09622656259981893,31.64,Low
user_254206,10,1,9,1,1,2,6.5,2.5495097567963927,2020-02-13 02:47:07,2020-02-13 09:10:00,0.1,6.381388888888889,1.3547585895457794,0.0,0.0,0.9709505915692788,1,0.09645320065434082,-0.09645320065434082,31.57,Low
user_207674,17,14,3,5,1,1,7.411764705882353,5.124192906319635,2020-02-11 09:21:08,2020-02-16 18:04:16,0.8235294117647058,128.7188888888889,0.1310526180544253,1.8498687153717028,0.0,0.0,1,0.09679039637200343,-0.09679039637200343,31.46,Low
user_6336,13,1,12,7,1,2,13.923076923076923,5.736746151805605,2020-02-03 15:23:52,2020-02-16 12:45:17,0.0769230769230769,309.3569444444444,0.0418872534760602,2.6031579767737347,0.0,0.9612366018374858,1,0.09703031160905623,-0.09703031160905623,31.39,Low
user_334057,18,1,17,1,1,1,17.22222222222222,0.4277926319464987,2020-02-16 17:36:02,2020-02-16 18:21:09,0.0555555555555555,0.7519444444444444,10.274298398604726,0.0,0.0,0.0,1,0.09713343589599144,-0.09713343589599144,31.35,Low
user_297199,11,10,1,1,1,1,13.0,3.8729833462074175,2020-02-14 21:17:56,2020-02-15 15:17:31,0.9090909090909092,17.993055555555557,0.5791590493601462,0.0,0.0,0.0,1,0.09724006196185925,-0.09724006196185925,31.32,Low
user_120279,13,0,13,1,1,1,14.076923076923077,0.2773500981126146,2020-02-07 14:47:43,2020-02-07 15:05:26,0.0,0.2952777777777777,10.036457216384305,0.0,0.0,0.0,1,0.09735032036034746,-0.09735032036034746,31.29,Low
user_46793,17,2,15,8,1,2,16.647058823529413,3.839615483199266,2020-02-04 20:12:18,2020-02-16 17:56:21,0.1176470588235294,285.7341666666667,0.0592883652395802,2.61572459390561,0.0,0.3227569560120082,1,0.09733851035938157,-0.09733851035938157,31.29,Low
user_38442,42,2,40,8,1,1,14.571428571428571,4.249205705648982,2020-02-04 15:36:02,2020-02-11 16:21:45,0.0476190476190476,168.76194444444445,0.2474052717612735,2.203763747809598,0.0,0.0,1,0.09769623358873941,-0.09769623358873941,31.18,Low
user_78531,13,6,7,2,1,1,2.4615384615384617,0.8770580193070293,2020-02-06 02:30:44,2020-02-06 04:22:57,0.4615384615384615,1.8702777777777777,4.529178360592277,0.7793498344066949,0.0,0.0,1,0.09769734865935226,-0.09769734865935226,31.18,Low
user_124561,12,6,6,1,1,2,15.666666666666666,2.386832565759421,2020-02-07 17:45:18,2020-02-08 13:45:01,0.5,19.995277777777776,0.5715570961724198,0.0,0.0,0.8112781215737428,1,0.09780216523242663,-0.09780216523242663,31.14,Low
user_258557,32,1,31,1,1,1,11.96875,6.166948191772005,2020-02-13 08:54:12,2020-02-14 00:29:06,0.03125,15.581666666666669,1.929842195195497,0.0,0.0,0.0,1,0.0978191854232488,-0.0978191854232488,31.14,Low
user_122429,20,5,15,2,1,1,16.35,0.4893604849295917,2020-02-07 16:15:00,2020-02-07 17:17:12,0.25,1.0366666666666666,9.819967266775778,0.4689955907038912,0.0,0.0,1,0.09830423292797907,-0.09830423292797907,30.98,Low
user_144004,17,9,8,1,1,2,15.941176470588236,2.585309174820637,2020-02-08 17:06:02,2020-02-14 18:57:18,0.5294117647058824,145.85444444444445,0.1157608819012022,0.0,0.0,0.7871265833158789,1,0.09839835075177011,-0.09839835075177011,30.96,Low
user_104284,11,5,6,2,1,1,21.454545454545453,0.5222329678670941,2020-02-06 21:41:20,2020-02-06 22:16:05,0.4545454545454545,0.5791666666666667,6.965699208443272,0.9940302085915664,0.0,0.0,1,0.09867466075767661,-0.09867466075767661,30.87,Low
user_198777,14,1,13,1,1,2,19.142857142857142,1.5619092289760117,2020-02-10 21:10:48,2020-02-15 16:24:19,0.0714285714285714,115.22527777777778,0.1204557241563916,0.0,0.0,0.863120565681241,1,0.09913302410891062,-0.09913302410891062,30.72,Low
user_22711,13,0,13,2,1,1,6.0,0.0,2020-02-04 06:28:11,2020-02-04 06:56:55,0.0,0.4788888888888888,8.79038317054846,0.9957274491995354,0.0,0.0,1,0.09918057224481835,-0.09918057224481835,30.71,Low
user_114425,10,6,4,2,1,2,11.2,0.6324555320336761,2020-02-07 11:03:39,2020-02-11 10:50:24,0.6,95.77916666666668,0.1033280234210186,0.9709505915692788,0.0,0.9709505915692788,1,0.09983178685050409,-0.09983178685050409,30.5,Low
user_188177,12,0,12,1,1,1,14.25,0.4522670168666455,2020-02-10 14:52:14,2020-02-10 15:05:14,0.0,0.2166666666666666,9.863013698630136,0.0,0.0,0.0,1,0.10021224730619077,-0.10021224730619077,30.38,Low
user_104774,14,6,8,6,1,1,14.428571428571429,7.743128822126361,2020-02-06 22:16:37,2020-02-17 05:18:49,0.4285714285714285,247.03666666666663,0.0564432677964279,2.521640627687148,0.0,0.0,1,0.100302547276719,-0.100302547276719,30.36,Low
user_21402,40,13,27,4,1,1,11.9,5.424540628075434,2020-02-04 04:33:35,2020-02-06 15:20:26,0.325,58.78083333333333,0.6691107796534563,1.2379074561221728,0.0,0.0,1,0.10042230864244445,-0.10042230864244445,30.32,Low
user_200781,15,1,14,1,1,1,1.3333333333333333,0.4879500364742666,2020-02-11 01:18:10,2020-02-11 02:50:00,0.0666666666666666,1.5305555555555554,5.92755214050494,0.0,0.0,0.0,1,0.10091143156005655,-0.10091143156005655,30.16,Low
user_173399,11,1,10,1,1,1,4.090909090909091,0.3015113445777636,2020-02-10 04:48:58,2020-02-10 05:00:07,0.0909090909090909,0.1858333333333333,9.27617709065355,0.0,0.0,0.0,1,0.10107338428505436,-0.10107338428505436,30.11,Low
user_52800,15,9,6,2,1,2,9.666666666666666,2.526054706642828,2020-02-05 06:05:03,2020-02-12 13:30:37,0.6,175.4261111111111,0.0850214285489361,0.9182958311690996,0.0,0.9967916290962466,1,0.10130171724535308,-0.10130171724535308,30.04,Low
user_339204,11,1,10,2,1,1,16.363636363636363,9.871906880362348,2020-02-16 22:28:35,2020-02-17 01:42:45,0.0909090909090909,3.236111111111111,2.59672131147541,0.4394969840361232,0.0,0.0,1,0.1017253406769767,-0.1017253406769767,29.91,Low
user_200796,35,2,33,9,1,1,4.714285714285714,5.067610114137389,2020-02-11 01:21:09,2020-02-17 10:18:12,0.0571428571428571,152.95083333333332,0.2273453104616734,2.669487351894482,0.0,0.0,1,0.10179106048227538,-0.10179106048227538,29.89,Low
user_1256,12,11,1,1,1,1,13.666666666666666,2.229281716090851,2020-02-03 13:14:43,2020-02-05 08:28:59,0.9166666666666666,43.23777777777778,0.2712613653488722,0.0,0.0,0.0,1,0.10182456554088948,-0.10182456554088948,29.88,Low
user_171544,11,6,5,3,1,2,20.0,2.6457513110645907,2020-02-09 23:44:41,2020-02-13 16:47:45,0.5454545454545454,89.05111111111111,0.122152851467068,0.8658566131291383,0.0,0.6840384327536516,1,0.10183096015619292,-0.10183096015619292,29.87,Low
user_59982,12,8,4,7,1,1,14.5,2.1105794120443453,2020-02-05 11:00:50,2020-02-15 17:45:03,0.6666666666666666,246.73694444444445,0.0484384758474771,2.688721865442002,0.0,0.0,1,0.10204465344287289,-0.10204465344287289,29.81,Low
user_42812,11,2,9,1,1,1,17.818181818181817,0.404519917477945,2020-02-04 17:58:28,2020-02-04 18:09:54,0.1818181818181818,0.1905555555555555,9.239384041063929,0.0,0.0,0.0,1,0.10210225347271445,-0.10210225347271445,29.79,Low
user_15052,10,2,8,2,1,2,17.5,4.85912657903775,2020-02-03 19:37:32,2020-02-17 08:09:13,0.2,324.5280555555556,0.0307193184407215,0.4689955907038912,0.0,0.9709505915692788,1,0.10259185116916747,-0.10259185116916747,29.63,Low
user_15277,20,0,20,5,1,2,9.15,3.773522715475624,2020-02-03 19:45:13,2020-02-17 10:21:55,0.0,326.6116666666667,0.0610478869800119,1.2917601409674986,0.0,0.992774451102418,1,0.10286729409751877,-0.10286729409751877,29.55,Low
user_33397,14,10,4,2,1,2,11.428571428571429,2.3766261061327354,2020-02-04 12:55:32,2020-02-13 15:18:35,0.7142857142857143,218.38416666666663,0.0638149972840641,0.3712323237554855,0.0,0.3712323237554855,1,0.10307601621192669,-0.10307601621192669,29.48,Low
user_3379,11,7,4,3,1,2,15.272727272727272,2.831639422345617,2020-02-03 14:07:21,2020-02-04 21:23:53,0.6363636363636364,31.27555555555556,0.3408152024235747,1.0957952506728486,0.0,0.6840384327536516,1,0.10378883768692643,-0.10378883768692643,29.26,Low
user_107847,10,0,10,2,1,1,6.0,0.0,2020-02-07 06:07:59,2020-02-07 06:23:10,0.0,0.2530555555555555,7.980492130348038,0.7219280920019722,0.0,0.0,1,0.10408431373216864,-0.10408431373216864,29.16,Low
user_105300,10,1,9,2,1,1,14.6,10.844353369380768,2020-02-06 23:06:27,2020-02-14 02:04:25,0.1,170.9661111111111,0.058150992282071,0.9709505915692788,0.0,0.0,1,0.10410557471827397,-0.10410557471827397,29.16,Low
user_68204,11,1,10,3,1,2,3.090909090909091,3.9611752158809,2020-02-05 15:55:43,2020-02-06 02:38:26,0.0909090909090909,10.711944444444445,0.9392121054004696,1.2406705273486032,0.0,0.4394969840361232,1,0.10415421292602434,-0.10415421292602434,29.14,Low
user_336832,11,1,10,1,1,1,19.0,0.0,2020-02-16 19:42:37,2020-02-16 19:55:28,0.0909090909090909,0.2141666666666666,9.05971173644475,0.0,0.0,0.0,1,0.10447956375136225,-0.10447956375136225,29.04,Low
user_246150,22,2,20,5,1,1,10.590909090909092,8.238464321236961,2020-02-12 16:48:02,2020-02-13 16:11:02,0.0909090909090909,23.383333333333333,0.9022556390977444,2.1135388625857856,0.0,0.0,1,0.10462449992761108,-0.10462449992761108,28.99,Low
user_319180,10,1,9,1,1,1,3.0,0.0,2020-02-16 03:15:14,2020-02-16 03:33:06,0.1,0.2977777777777777,7.705479452054795,0.0,0.0,0.0,1,0.10468814853748354,-0.10468814853748354,28.97,Low
user_217006,11,3,8,1,1,1,14.727272727272728,0.4670993664969138,2020-02-11 14:59:12,2020-02-11 15:08:59,0.2727272727272727,0.1630555555555555,9.457845712920946,0.0,0.0,0.0,1,0.10506802128546072,-0.10506802128546072,28.85,Low
user_109562,10,4,6,1,1,1,7.5,0.5270462766947298,2020-02-07 07:46:54,2020-02-07 08:03:26,0.4,0.2755555555555555,7.839721254355401,0.0,0.0,0.0,1,0.10537279074361189,-0.10537279074361189,28.76,Low
user_80974,12,3,9,1,1,1,7.0,0.0,2020-02-06 07:07:46,2020-02-06 07:25:02,0.25,0.2877777777777778,9.318377911993096,0.0,0.0,0.0,1,0.10538481706363267,-0.10538481706363267,28.75,Low
user_82754,14,1,13,2,1,1,8.0,0.0,2020-02-06 08:32:20,2020-02-06 08:47:46,0.0714285714285714,0.2572222222222222,11.135660627485638,0.940285955785241,0.0,0.0,1,0.10551496298839008,-0.10551496298839008,28.71,Low
user_233375,21,3,18,3,1,2,11.571428571428571,6.546536707079771,2020-02-12 08:30:41,2020-02-12 23:32:29,0.1428571428571428,15.03,1.310043668122271,1.474554144456204,0.0,0.5916727756969373,1,0.10613911189777303,-0.10613911189777303,28.52,Low
user_200888,10,1,9,1,1,1,1.1,0.3162277660168379,2020-02-11 01:36:24,2020-02-11 02:54:16,0.1,1.2977777777777777,4.352030947775629,0.0,0.0,0.0,1,0.10616615813214014,-0.10616615813214014,28.51,Low
user_90749,16,2,14,1,1,1,13.25,0.4472135954999581,2020-02-06 13:27:30,2020-02-06 14:08:02,0.125,0.6755555555555556,9.549071618037136,0.0,0.0,0.0,1,0.10617294051666598,-0.10617294051666598,28.51,Low
user_45717,11,1,10,1,1,2,19.09090909090909,1.1361818036340363,2020-02-04 19:33:27,2020-02-16 20:16:29,0.0909090909090909,288.71722222222223,0.0379680569750964,0.0,0.0,0.4394969840361232,1,0.10630500517189273,-0.10630500517189273,28.46,Low
user_249424,10,8,2,1,1,1,14.8,3.614784456460256,2020-02-12 19:04:47,2020-02-13 12:58:26,0.8,17.894166666666667,0.5292638821505755,0.0,0.0,0.0,1,0.10634076910201395,-0.10634076910201395,28.45,Low
user_5029,10,3,7,10,1,1,9.6,5.834761729877617,2020-02-03 14:49:32,2020-02-16 15:22:14,0.3,312.545,0.0318933486421406,3.3219280804604123,0.0,0.0,1,0.10643486730852936,-0.10643486730852936,28.42,Low
user_91984,13,12,1,2,1,1,10.23076923076923,2.6505925800924257,2020-02-06 14:11:35,2020-02-10 14:21:13,0.9230769230769232,96.16055555555556,0.1337991526053668,0.9612366018374858,0.0,0.0,1,0.10668676116363479,-0.10668676116363479,28.34,Low
user_125639,15,3,12,6,1,2,11.733333333333333,6.584252497617399,2020-02-07 18:38:25,2020-02-11 18:15:54,0.2,95.62472222222222,0.1552397735799154,2.282588721845663,0.0,0.5665095036675153,1,0.1068123238305379,-0.1068123238305379,28.3,Low
